time,height,bme_temp,bme_press,bme_hum,bmp_temp,bmp_press,voc_raw,accel_x,accel_y,accel_z,lin_accel_x,lin_accel_y,lin_accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,euler_x,euler_y,euler_z,quat_w,quat_x,quat_y,quat_z,year,month,day,hour,minute,second,lon,lat,alt,velN,velE,velD,pump_feedback,valven_feedback,valve1_feedback,valve2_feedback,press_1,temp_1,press_2,temp_2,press_3,temp_3,press_4,temp_4
3216,1002.41382,42.92,910.16027,16.80566,43.18000,909.2843,29269,-9.91,0.48,0.01,-0.11,-0.01000,0.10000,0.00000,0.0,-0.0625,30.375,-9.25,-8.0625,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,53.0,35,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-43.66455,49.86200,-40.50807,50.15600,-4.73471,48.882,-37.35160,49.27400
3217,1002.50195,42.93,910.1693,16.8418,43.20000,909.2819,29262,-9.91,0.49,0.0,-0.12,0.00000,0.08000,-0.12500,0.0,0.0625,30.75,-9.25,-8.375,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,53.0,36,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-38.40376,49.86200,-37.35160,50.15600,-5.78687,48.882,-36.29944,49.27400
3218,1002.58612,42.91,910.15125,16.79395,43.18000,909.2674,29261,-9.9,0.49,0.0,-0.1,0.00000,0.09000,0.06250,0.0625,0.0625,30.375,-8.875,-8.5,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,53.0,37,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,49.86200,-40.50807,50.15600,-4.73471,48.882,-33.14297,49.27400
3219,1002.57526,42.87,910.13781,16.75684,43.14000,909.256,29267,-9.89,0.48,0.01,-0.09,-0.01000,0.11000,0.00000,-0.0625,-0.125,30.75,-8.5625,-7.5625,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,53.0,38,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,49.86200,-40.50807,50.15600,-4.73471,48.882,-34.19513,49.27400
3220,1002.52667,42.87,910.14828,16.70898,43.12000,909.2546,29276,-9.9,0.48,0.0,-0.1,-0.01000,0.09000,-0.06250,0.0625,0.0,30.0625,-8.875,-7.5625,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,53.0,39,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,49.86200,-39.45591,50.15600,-8.94334,48.882,-33.14297,49.37200
3221,1002.13947,42.79,910.15422,16.64648,43.06000,909.2739,29277,-9.92,0.49,0.0,-0.12,0.00000,0.09000,-0.06250,0.0625,-0.125,29.75,-8.1875,-7.1875,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,53.0,40,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,49.96000,-40.50807,50.15600,-6.83903,48.882,-31.03865,49.27400
3222,1002.04437,42.78,910.13332,16.63477,43.04000,909.277,29267,-9.89,0.45,0.0,-0.12,-0.02000,0.07000,-0.06250,0.0,0.0,31.1875,-9.25,-8.0625,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,53.0,41,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,49.86200,-39.45591,50.15600,-5.78687,48.882,-31.03865,49.27400
3223,1002.18799,42.82,910.14852,16.71875,43.07000,909.2723,29268,-9.92,0.48,0.0,-0.13,-0.01000,0.08000,0.06250,0.0,0.0,30.0625,-8.875,-8.0625,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,53.0,42,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-43.66455,49.96000,-35.24728,50.15600,-5.78687,48.882,-33.14297,49.37200
3224,1002.17114,42.85,910.16688,16.73242,43.07000,909.2739,29271,-9.91,0.49,0.01,-0.1,-0.02000,0.09000,0.06250,-0.0625,0.0625,30.75,-9.25,-8.0625,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,53.0,43,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,49.96000,-39.45591,50.15600,-4.73471,48.882,-34.19513,49.37200
3226,1002.1394,42.81,910.14789,16.6709,43.03000,909.2646,29282,-9.92,0.48,0.0,-0.12,-0.01000,0.10000,-0.12500,0.0,0.0,30.375,-8.875,-8.0625,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,53.0,44,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,49.96000,-37.35160,50.15600,-5.78687,48.98,-34.19513,49.37200
3227,1002.03143,42.74,910.14574,16.64453,42.97000,909.2565,29287,-9.9,0.48,0.0,-0.11,-0.01000,0.08000,0.12500,-0.0625,0.1875,30.75,-9.25,-8.0625,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,53.0,45,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,49.96000,-37.35160,50.15600,-5.78687,48.882,-34.19513,49.37200
3228,1001.91949,42.73,910.15094,16.66797,42.95000,909.2613,29288,-9.9,0.49,0.0,-0.1,0.00000,0.08000,0.18750,0.0625,0.0625,30.75,-8.875,-7.5625,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,53.0,47,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,49.96000,-37.35160,50.15600,-6.83903,48.882,-34.19513,49.37200
3229,1001.8205,42.72,910.1384,16.67969,42.94000,909.2679,29292,-9.91,0.48,-0.01,-0.12,-0.01000,0.07000,0.00000,-0.0625,0.0,30.75,-9.25,-7.5625,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,53.0,48,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,49.96000,-39.45591,50.15600,-5.78687,48.882,-34.19513,49.37200
3230,1001.97192,42.76,910.16551,16.78809,42.95000,909.2561,29292,-9.89,0.49,-0.01,-0.12,-0.02000,0.06000,0.00000,0.1875,0.0625,30.75,-8.5625,-7.1875,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,53.0,49,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,49.96000,-44.71670,50.15600,-4.73471,48.98,-34.19513,49.37200
3231,1001.99072,42.76,910.16203,16.72852,42.93000,909.248,29290,-9.89,0.46,-0.02,-0.09,-0.03000,0.06000,0.18750,-0.1875,0.0625,30.375,-9.25,-8.375,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,53.0,50,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,49.96000,-39.45591,50.15600,-1.57824,48.98,-37.35160,49.37200
3232,1001.7641,42.73,910.14715,16.71582,42.92000,909.2672,29283,-9.9,0.46,-0.02,-0.1,-0.03000,0.06000,0.00000,0.125,0.125,30.75,-9.25,-9.75,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,53.0,51,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,49.96000,-40.50807,50.15600,-6.83903,48.98,-28.93434,49.37200
3233,1001.68384,42.72,910.13812,16.72754,42.90000,909.2689,29289,-9.9,0.47,-0.01,-0.11,-0.02000,0.07000,0.00000,0.0,-0.0625,31.1875,-8.5625,-8.875,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,53.0,52,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,49.96000,-39.45591,50.15600,-5.78687,48.98,-33.14297,49.37200
3234,1001.77386,42.69,910.13398,16.71484,42.87000,909.2507,29287,-9.91,0.47,0.0,-0.11,-0.02000,0.09000,0.00000,0.0625,0.0,30.375,-8.5625,-8.0625,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,53.0,53,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,49.96000,-39.45591,50.15600,-4.73471,48.98,-34.19513,49.37200
3235,1001.61444,42.68,910.14207,16.72559,42.86000,909.2632,29289,-9.92,0.48,0.0,-0.12,-0.01000,0.08000,-0.06250,0.125,0.0625,30.75,-8.875,-7.5625,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,53.0,54,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,49.96000,-40.50807,50.15600,-5.78687,48.882,-34.19513,49.37200
3236,1001.63226,42.71,910.13082,16.78613,42.87000,909.2646,29295,-9.92,0.46,-0.02,-0.13,-0.03000,0.06000,-0.06250,0.0625,-0.0625,30.375,-8.875,-8.375,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,53.0,55,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,49.96000,-40.50807,50.15600,-6.83903,48.98,-34.19513,49.37200
3237,1001.61932,42.66,910.14,16.7373,42.83000,909.2534,29285,-9.92,0.48,-0.01,-0.1,0.00000,0.05000,0.06250,0.0,0.0625,30.0625,-8.875,-8.875,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,53.0,56,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-43.66455,49.96000,-39.45591,50.15600,-5.78687,48.98,-34.19513,49.37200
3238,1001.34918,42.65,910.12051,16.77246,42.83000,909.2799,29286,-9.92,0.51,-0.01,-0.13,0.01000,0.07000,0.06250,-0.0625,0.0,30.375,-8.5625,-7.5625,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,53.0,57,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,50.05800,-35.24728,50.15600,-5.78687,48.882,-34.19513,49.37200
3239,1001.54224,42.69,910.15836,16.82129,42.85000,909.2672,29284,-9.92,0.48,0.01,-0.12,-0.01000,0.10000,-0.06250,0.125,-0.0625,30.375,-9.25,-8.375,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,53.0,58,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-38.40376,49.96000,-37.35160,50.15600,-5.78687,48.98,-36.29944,49.37200
3240,1001.47589,42.68,910.16852,16.80859,42.83000,909.2675,29280,-9.91,0.49,0.01,-0.11,0.00000,0.10000,0.12500,0.0,-0.0625,30.75,-9.25,-7.5625,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,53.0,59,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,50.05800,-39.45591,50.15600,-6.83903,48.98,-34.19513,49.37200
3241,1001.37286,42.66,910.13301,16.78418,42.80000,909.2683,29281,-9.9,0.49,0.0,-0.1,0.00000,0.09000,-0.06250,-0.25,0.0625,30.375,-8.5625,-8.375,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,54.0,0,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,50.05800,-39.45591,50.15600,-5.78687,48.882,-36.29944,49.37200
3242,1001.31744,42.63,910.13902,16.79492,42.80000,909.2737,29290,-9.91,0.47,0.0,-0.11,-0.02000,0.08000,0.00000,0.0,0.0,30.375,-8.875,-8.0625,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,54.0,1,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,50.05800,-37.35160,50.15600,-4.73471,48.98,-34.19513,49.37200
3244,1001.23932,42.67,910.15918,16.84375,42.81000,909.2845,29301,-9.91,0.48,-0.01,-0.11,-0.01000,0.07000,0.06250,0.0,-0.125,30.0625,-8.875,-7.1875,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,54.0,2,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-38.40376,50.05800,-37.35160,50.15600,-5.78687,48.98,-33.14297,49.37200
3245,1001.26599,42.63,910.14602,16.81934,42.79000,909.2757,29303,-9.9,0.47,-0.01,-0.11,-0.02000,0.07000,0.06250,-0.0625,0.0625,30.375,-9.25,-8.375,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,54.0,3,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,50.05800,-40.50807,50.15600,-4.73471,48.98,-34.19513,49.37200
3246,1001.18866,42.59,910.14852,16.81738,42.77000,909.277,29297,-9.93,0.47,0.0,-0.14,-0.02000,0.09000,0.00000,0.0625,0.1875,30.375,-9.25,-7.5625,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,54.0,5,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,50.05800,-37.35160,50.15600,-5.78687,48.98,-34.19513,49.37200
3247,1001.21539,42.59,910.14648,16.79395,42.76000,909.2713,29298,-9.91,0.48,0.0,-0.11,-0.01000,0.09000,0.06250,0.0625,-0.1875,30.0625,-8.1875,-8.0,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,54.0,6,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-38.40376,50.05800,-37.35160,50.15600,-6.83903,48.98,-34.19513,49.37200
3248,1001.32507,42.56,910.12809,16.79297,42.73000,909.2512,29302,-9.89,0.5,0.0,-0.1,0.00000,0.09000,0.06250,0.0625,0.0,30.375,-9.6875,-8.0,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,54.0,7,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,50.05800,-40.50807,50.15600,-6.83903,48.98,-34.19513,49.37200
3249,1001.20343,42.55,910.12281,16.81641,42.73000,909.2631,29314,-9.91,0.49,0.0,-0.11,0.00000,0.10000,-0.06250,0.125,0.125,29.6875,-8.5625,-8.375,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,54.0,8,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-43.66455,50.05800,-40.50807,50.15600,-4.73471,48.98,-36.29944,49.37200
3250,1001.31122,42.57,910.13539,16.81641,42.73000,909.2525,29318,-9.9,0.49,0.01,-0.11,0.00000,0.10000,0.06250,-0.0625,0.125,30.0625,-8.875,-7.5625,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,54.0,9,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,50.05800,-39.45591,50.15600,-5.78687,48.98,-33.14297,49.37200
3251,1000.91736,42.51,910.14039,16.79102,42.68000,909.2757,29323,-9.92,0.48,-0.01,-0.11,-0.02000,0.11000,0.00000,0.0625,0.0625,30.75,-9.25,-6.25,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,54.0,10,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,50.05800,-40.50807,50.15600,-4.73471,48.98,-36.29944,49.37200
3252,1000.96973,42.52,910.13379,16.82715,42.67000,909.2674,29317,-9.9,0.48,-0.01,-0.11,-0.01000,0.07000,0.06250,-0.125,0.0,30.75,-9.25,-8.0,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,54.0,11,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-43.66455,50.05800,-39.45591,50.15600,-4.73471,48.98,-34.19513,49.37200
3253,1000.92029,42.53,910.15848,16.82715,42.67000,909.2723,29313,-9.91,0.49,0.0,-0.11,0.00000,0.09000,0.06250,-0.125,0.0625,30.75,-8.1875,-8.0,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,54.0,12,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,50.05800,-40.50807,50.15600,-5.78687,48.98,-34.19513,49.37200
3254,1000.84814,42.55,910.16785,16.8877,42.69000,909.2856,29306,-9.9,0.49,0.0,-0.1,0.00000,0.09000,0.00000,-0.0625,0.125,30.75,-8.5625,-7.1875,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,54.0,13,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,50.05800,-37.35160,50.15600,-5.78687,48.98,-34.19513,49.37200
3255,1000.88257,42.53,910.14105,16.82715,42.65000,909.2697,29305,-9.91,0.48,0.0,-0.1,0.00000,0.09000,0.06250,0.0625,0.0625,30.375,-8.875,-6.75,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,54.0,14,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,50.05800,-40.50807,50.15600,-5.78687,48.98,-34.19513,49.37200
3256,1000.9823,42.48,910.16242,16.81348,42.62000,909.2506,29307,-9.9,0.48,0.0,-0.1,-0.01000,0.10000,0.00000,0.125,0.0625,30.0625,-9.25,-8.375,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,54.0,15,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,50.05800,-40.50807,50.15600,-3.68255,48.98,-31.03865,49.37200
3257,1000.69427,42.43,910.18164,16.76465,42.57000,909.2633,29313,-9.88,0.47,0.0,-0.1,0.00000,0.08000,-0.06250,-0.0625,0.0,30.0625,-8.1875,-8.0,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,54.0,16,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,50.05800,-40.50807,50.15600,-5.78687,48.98,-37.35160,49.37200
3258,1000.50537,42.4,910.19641,16.75098,42.55000,909.2757,29318,-9.9,0.48,0.0,-0.11,-0.01000,0.10000,0.00000,0.0,0.0625,30.0625,-8.875,-8.375,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,54.0,17,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,50.05800,-39.45591,50.15600,-5.78687,48.98,-34.19513,49.37200
3259,1000.62396,42.41,910.17582,16.77539,42.55000,909.264,29315,-9.91,0.48,0.02,-0.1,-0.02000,0.10000,-0.06250,0.0625,-0.125,30.75,-9.25,-7.5625,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,54.0,18,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,50.05800,-37.35160,50.15600,-4.73471,48.98,-31.03865,49.37200
3260,1000.55359,42.38,910.14664,16.79785,42.52000,909.2616,29317,-9.91,0.5,0.0,-0.11,0.00000,0.09000,0.12500,-0.125,-0.0625,30.375,-8.5625,-8.0,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,54.0,19,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-38.40376,50.05800,-40.50807,50.15600,-4.73471,48.98,-36.29944,49.37200
3261,1000.46057,42.37,910.15332,16.79785,42.50000,909.2645,29331,-9.91,0.46,0.0,-0.1,-0.01000,0.10000,0.06250,0.0,-0.0625,30.0625,-9.6875,-8.375,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,54.0,20,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,50.05800,-39.45591,50.15600,-3.68255,48.98,-31.03865,49.37200
3262,1000.39838,42.38,910.16785,16.83398,42.51000,909.2737,29338,-9.91,0.47,0.0,-0.11,-0.02000,0.08000,-0.12500,0.0625,0.0625,30.0625,-8.875,-8.875,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,54.0,21,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,50.05800,-40.50807,50.15600,-5.78687,48.98,-33.14297,49.37200
3264,1000.43695,42.4,910.15805,16.87012,42.51000,909.2699,29341,-9.89,0.48,-0.02,-0.1,-0.02000,0.08000,-0.06250,0.0625,0.0625,30.75,-9.25,-8.0,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,54.0,22,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,50.05800,-39.45591,50.15600,-5.78687,48.98,-33.14297,49.37200
3265,1000.57043,42.4,910.17402,16.88184,42.52000,909.2599,29339,-9.89,0.48,-0.02,-0.09,-0.01000,0.06000,0.06250,-0.25,0.0,30.375,-8.875,-8.0,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,54.0,23,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,50.05800,-39.45591,50.15600,-4.73471,48.98,-34.19513,49.37200
3266,1000.46564,42.39,910.17543,16.87012,42.52000,909.2702,29328,-9.88,0.48,0.0,-0.09,-0.01000,0.09000,-0.06250,0.0,-0.0625,30.0625,-9.25,-8.0,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,54.0,25,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,50.05800,-40.50807,50.15600,-5.78687,48.98,-34.19513,49.37200
3267,1000.33899,42.36,910.14105,16.83301,42.50000,909.2764,29328,-9.9,0.48,-0.02,-0.11,-0.01000,0.06000,0.00000,0.0,-0.125,31.5625,-8.875,-8.0,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,54.0,26,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,50.05800,-39.45591,50.15600,-4.73471,48.98,-34.19513,49.37200
3268,1000.34497,42.38,910.17977,16.89258,42.51000,909.279,29328,-9.91,0.48,0.0,-0.11,-0.01000,0.08000,0.00000,-0.0625,0.0,30.75,-8.875,-8.375,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,54.0,27,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,50.15600,-37.35160,50.15600,-5.78687,48.98,-34.19513,49.37200
3269,1000.3855,42.38,910.13445,16.88086,42.50000,909.2719,29334,-9.9,0.46,0.0,-0.11,-0.03000,0.08000,0.06250,-0.0625,0.0,30.0625,-9.25,-8.375,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,54.0,28,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-43.66455,50.15600,-37.35160,50.15600,-5.78687,48.98,-34.19513,49.37200
3270,1000.41699,42.36,910.155,16.88086,42.49000,909.2656,29337,-9.9,0.46,-0.04,-0.1,-0.01000,0.09000,-0.12500,0.125,-0.0625,31.1875,-8.875,-8.0,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,54.0,29,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,50.05800,-37.35160,50.15600,-3.68255,48.98,-33.14297,49.37200
3271,1000.30334,42.36,910.16027,16.89258,42.49000,909.2768,29325,-9.91,0.46,0.02,-0.12,-0.03000,0.12000,0.06250,-0.0625,0.0625,30.375,-9.25,-7.1875,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,54.0,30,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,50.15600,-37.35160,50.15600,-5.78687,48.98,-34.19513,49.37200
3272,1000.50372,42.33,910.13805,16.89062,42.46000,909.2477,29330,-9.9,0.45,-0.01,-0.11,-0.03000,0.07000,-0.12500,-0.0625,0.125,30.0625,-8.875,-8.375,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,54.0,31,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,50.15600,-39.45591,50.15600,-4.73471,48.98,-34.19513,49.37200
3273,1000.22717,42.35,910.1425,16.96289,42.48000,909.2812,29323,-9.91,0.47,0.0,-0.11,-0.02000,0.08000,-0.06250,0.0625,0.0,30.75,-8.875,-7.5625,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,54.0,32,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,50.15600,-37.35160,50.15600,-6.83903,48.98,-34.19513,49.37200
3274,1000.48114,42.33,910.14359,16.9502,42.47000,909.2531,29343,-9.91,0.46,0.01,-0.11,-0.03000,0.11000,0.12500,0.0,0.0625,30.375,-8.5625,-8.0,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,54.0,33,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,50.15600,-40.50807,50.15600,-4.73471,48.98,-34.19513,49.37200
3275,1000.29236,42.34,910.15406,16.98633,42.47000,909.2717,29347,-9.9,0.5,0.0,-0.12,-0.03000,0.06000,-0.12500,-0.125,0.0625,31.1875,-9.6875,-7.5625,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,54.0,34,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-43.66455,50.15600,-37.35160,50.15600,-6.83903,48.98,-33.14297,49.37200
3276,1000.39429,42.36,910.17215,17.04688,42.49000,909.2679,29348,-9.89,0.47,-0.02,-0.09,-0.02000,0.06000,0.00000,0.0,0.0625,30.0625,-8.875,-9.25,273.125,-87.0,177.06250,0.70355,0.05560,0.70825,-0.01929,2020,8.0,2.0,0.0,54.0,35,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,50.15600,-37.35160,50.15600,-5.78687,48.98,-34.19513,49.37200
