Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
24.60,8772.399,650.10,11.14286,46.7, -,9.257098
24.65,8772.399,650.10,11.14286,46.7, -,9.257098
24.70,8768.488,650.20,3.714286,46.7, -,9.257098
24.75,8768.488,650.20,3.714286,46.7, -,9.257098
24.80,8768.488,650.20,3.714286,46.7, -,9.257098
24.85,8772.399,650.10,3.714286,46.7, -,9.257098
24.90,8768.488,650.20,0,46.7, -,9.257098
24.95,8768.488,650.20,0,46.7, -,9.257098
25.00,8768.488,650.20,-3.714286,46.7, -,9.257098
25.05,8764.58,650.30,-7.428571,46.7, -,9.257098
25.10,8768.488,650.20,-3.714286,46.7, -,9.257098
25.15,8764.58,650.30,-7.428571,46.7, -,9.257098
25.20,8764.58,650.30,-7.428571,46.7, -,9.257098
25.25,8764.58,650.30,-3.714286,46.7, -,9.257098
25.30,8760.669,650.40,-11.14286,46.7, -,9.257098
25.35,8760.669,650.40,-11.14286,46.7, -,9.257098
25.40,8756.762,650.50,-14.85714,46.7, -,9.257098
25.45,8686.49,652.30,-81.7619,46.7, Drogue,9.257098
25.50,8546.415,655.90,-215.1905,46.7, -,9.257098
25.55,8737.226,651.00,-33.47619,46.7, -,9.257098
25.60,8768.488,650.20,-3.714286,46.7, -,9.257098
25.65,8772.399,650.10,0,46.7, -,9.257098
25.70,8772.399,650.10,0,46.7, -,9.257098
25.75,8768.488,650.20,0,46.7, -,9.257098
25.80,8764.58,650.30,-3.714286,46.7, -,9.257098
25.85,8764.58,650.30,-3.714286,46.7, -,9.257098
25.90,8768.488,650.20,-3.714286,46.7, -,9.257098
25.95,8764.58,650.30,-3.714286,46.7, -,9.257098
26.00,8756.762,650.50,-11.14286,46.7, -,9.257098
26.05,8748.945,650.70,-18.57143,46.7, -,9.257098
26.10,8748.945,650.70,-14.85714,46.7, -,9.257098
26.15,8752.854,650.60,-14.85714,46.7, -,9.257098
26.20,8745.039,650.80,-18.57143,46.7, -,9.257098
26.25,8729.414,651.20,-33.42857,46.7, -,9.257098
26.30,8772.399,650.10,7.523809,46.7, -,9.257098
26.35,8823.274,648.80,59.71429,46.7, -,9.257098
26.40,8921.344,646.30,153.0952,46.7, -,9.257098
26.45,9011.84,644.00,243,46.7, -,9.257098
26.50,9055.212,642.90,351.1905,46.7, -,9.257098
26.55,9063.104,642.70,492.1429,46.7, -,9.257098
26.60,8964.591,645.20,216.619,46.7, -,9.257098
26.65,8850.704,648.10,78.38095,46.7, -,9.257098
26.70,8741.131,650.90,-29.66667,46.7, -,9.257098
26.75,8670.895,652.70,-96.57143,46.7, -,9.257098
26.80,8678.691,652.50,-85.42857,46.7, -,9.257098
26.85,8784.133,649.80,18.71428,46.7, -,9.257098
26.90,8791.958,649.60,26.19048,46.7, -,9.257098
26.95,8725.511,651.30,-40.80952,46.7, -,9.257098
27.00,8682.589,652.40,-77.95238,46.7, -,9.257098
27.05,8717.702,651.50,-37.09524,46.7, -,9.257098
27.10,8819.356,648.90,67.14286,46.7, -,9.257098
27.15,8842.864,648.30,89.52381,46.7, -,9.257098
27.20,8780.22,649.90,26.14286,46.7, -,9.257098
27.25,8717.702,651.50,-25.95238,46.7, -,9.257098
27.30,8643.622,653.40,-81.66666,46.7, -,9.257098
27.35,8581.376,655.00,-181.9048,46.7, -,9.257098
27.40,8538.653,656.10,-271.0476,46.7, -,9.257098
27.45,8507.615,656.90,-394,46.7, -,9.257098
27.50,8499.863,657.10,-487.5714,46.7, -,9.257098
27.55,8507.615,656.90,-521.4762,46.7, -,9.257098
27.60,8542.533,656.00,-495.7619,46.7, -,9.257098
27.65,8663.1,652.90,-287.1429,46.7, -,9.257098
27.70,8858.543,647.90,7.476191,46.7, -,9.257098
27.75,8866.387,647.70,119.2857,46.7, -,9.257098
27.80,8764.58,650.30,89.2381,46.7, -,9.257098
27.85,8709.896,651.70,29.71428,46.7, -,9.257098
27.90,8686.49,652.30,-93,46.7, -,9.257098
27.95,8705.994,651.80,-81.90476,46.7, -,9.257098
28.00,8760.669,650.40,33.42857,46.7, -,9.257098
28.05,8791.958,649.60,104.0952,46.7, -,9.257098
28.10,8748.945,650.70,29.71428,46.7, -,9.257098
28.15,8631.941,653.70,-178.5238,46.7, -,9.257098
28.20,8569.719,655.30,-260.1429,46.7, -,9.257098
28.25,8620.266,654.00,-152.3333,46.7, -,9.257098
28.30,8666.998,652.80,-48.28571,46.7, -,9.257098
28.35,8635.836,653.60,-7.380952,46.7, -,9.257098
28.40,8600.814,654.50,18.57143,46.7, -,9.257098
28.45,8585.262,654.90,44.42857,46.7, -,9.257098
28.50,8573.603,655.20,62.90476,46.7, -,9.257098
28.55,8569.719,655.30,66.57143,46.7, -,9.257098
28.60,8569.719,655.30,59.19048,46.7, -,9.257098
28.65,8573.603,655.20,29.66667,46.7, -,9.257098
28.70,8573.603,655.20,-85.14286,46.7, -,9.257098
28.75,8573.603,655.20,-271.2857,46.7, -,9.257098
28.80,8577.49,655.10,-275.0476,46.7, -,9.257098
28.85,8573.603,655.20,-181.8095,46.7, -,9.257098
28.90,8565.832,655.40,-137.0952,46.7, -,9.257098
28.95,8558.065,655.60,-122.1905,46.7, -,9.257098
29.00,8558.065,655.60,-140.7619,46.7, -,9.257098
29.05,8561.948,655.50,-189.0952,46.7, -,9.257098
29.10,8577.49,655.10,-204.0952,46.7, -,9.257098
29.15,8608.594,654.30,-133.5238,46.7, -,9.257098
29.20,8624.156,653.90,-7.285714,46.7, -,9.257098
29.25,8600.814,654.50,29.71428,46.7, -,9.257098
29.30,8561.948,655.50,-55.42857,46.7, -,9.257098
29.35,8527.009,656.40,-133.2381,46.7, -,9.257098
29.40,8507.615,656.90,-122.0476,46.7, -,9.257098
29.45,8503.739,657.00,-92.42857,46.7, -,9.257098
29.50,8511.495,656.80,-70.2381,46.7, -,9.257098
29.55,8523.131,656.50,-48.04762,46.7, -,9.257098
29.60,8542.533,656.00,-25.85714,46.7, -,9.257098
29.65,8561.948,655.50,-7.380952,46.7, -,9.257098
29.70,8565.832,655.40,-7.380952,46.7, -,9.257098
29.75,8554.181,655.70,-18.47619,46.7, -,9.257098
29.80,8538.653,656.10,-33.28571,46.7, -,9.257098
29.85,8527.009,656.40,-48.09524,46.7, -,9.257098
29.90,8503.739,657.00,-66.52381,46.7, -,9.257098
29.95,8495.985,657.20,-66.52381,46.7, -,9.257098
30.00,8495.985,657.20,-59.14286,46.7, -,9.257098
30.05,8495.985,657.20,-59.14286,46.7, -,9.257098
30.10,8495.985,657.20,-62.85714,46.7, -,9.257098
30.15,8503.739,657.00,-70.28571,46.7, -,9.257098
30.20,8515.372,656.70,-88.80952,46.7, -,9.257098
30.25,8530.891,656.30,-88.85714,46.7, -,9.257098
30.30,8527.009,656.40,-70.33334,46.7, -,9.257098
30.35,8542.533,656.00,-18.57143,46.7, -,9.257098
30.40,8550.299,655.80,22.09524,46.7, -,9.257098
30.45,8527.009,656.40,18.38095,46.7, -,9.257098
30.50,8484.36,657.50,-18.52381,46.7, -,9.257098
30.55,8441.769,658.60,-66.47619,46.7, -,9.257098
30.60,8422.428,659.10,-96,46.7, -,9.257098
30.65,8430.161,658.90,-107.0952,46.7, -,9.257098
30.70,8468.864,657.90,-88.71429,46.7, -,9.257098
30.75,8515.372,656.70,-48.14286,46.7, -,9.257098
30.80,8523.131,656.50,-29.66667,46.7, -,9.257098
30.85,8495.985,657.20,-40.71429,46.7, -,9.257098
30.90,8495.985,657.20,-29.61905,46.7, -,9.257098
30.95,8484.36,657.50,-18.52381,46.7, -,9.257098
31.00,8461.122,658.10,-33.28571,46.7, -,9.257098
31.05,8453.379,658.30,-40.66667,46.7, -,9.257098
31.10,8457.249,658.20,-37,46.7, -,9.257098
31.15,8476.611,657.70,-18.57143,46.7, -,9.257098
31.20,8492.11,657.30,-11.19048,46.7, -,9.257098
31.25,8480.486,657.60,-33.33333,46.7, -,9.257098
31.30,8488.234,657.40,-40.71429,46.7, -,9.257098
31.35,8484.36,657.50,-40.66667,46.7, -,9.257098
31.40,8418.56,659.20,-118.0952,46.7, -,9.257098
31.45,8352.896,660.90,-188,46.7, -,9.257098
31.50,8333.609,661.40,-184.1905,46.6, -,9.257098
31.55,8368.335,660.50,-110.4762,46.6, -,9.257098
31.60,8414.694,659.30,-25.76191,46.6, -,9.257098
31.65,8445.638,658.50,22.14286,46.6, -,9.257098
31.70,8453.379,658.30,22.14286,46.6, -,9.257098
31.75,8449.507,658.40,-18.38095,46.6, -,9.257098
31.80,8434.03,658.80,-77.42857,46.6, -,9.257098
31.85,8441.769,658.60,-77.42857,46.6, -,9.257098
31.90,8449.507,658.40,-44.19048,46.6, -,9.257098
31.95,8445.638,658.50,-47.85714,46.6, -,9.257098
32.00,8414.694,659.30,-66.28571,46.6, -,9.257098
32.05,8383.781,660.10,-73.57143,46.6, -,9.257098
32.10,8376.058,660.30,-73.52381,46.6, -,9.257098
32.15,8360.615,660.70,-91.90476,46.6, -,9.257098
32.20,8341.323,661.20,-128.7143,46.6, -,9.257098
32.25,8333.609,661.40,-150.8095,46.6, -,9.257098
32.30,8333.609,661.40,-139.7619,46.6, -,9.257098
32.35,8329.755,661.50,-150.8095,46.6, -,9.257098
32.40,8318.19,661.80,-158.1429,46.6, -,9.257098
32.45,8322.044,661.70,-91.80952,46.6, -,9.257098
32.50,8325.9,661.60,-25.61905,46.6, -,9.257098
32.55,8322.044,661.70,-10.90476,46.6, -,9.257098
32.60,8310.482,662.00,-55,46.6, -,9.257098
32.65,8298.925,662.30,-110.1429,46.6, -,9.257098
32.70,8291.222,662.50,-146.9524,46.6, -,9.257098
32.75,8291.222,662.50,-154.3333,46.6, -,9.257098
32.80,8298.925,662.30,-143.3333,46.6, -,9.257098
32.85,8291.222,662.50,-135.9048,46.6, -,9.257098
32.90,8283.521,662.70,-150.619,46.6, -,9.257098
32.95,8271.973,663.00,-169,46.6, -,9.257098
33.00,8275.821,662.90,-161.6667,46.6, -,9.257098
33.05,8271.973,663.00,-135.8571,46.6, -,9.257098
33.10,8271.973,663.00,-106.4286,46.6, -,9.257098
33.15,8268.126,663.10,-102.7619,46.6, -,9.257098
33.20,8264.276,663.20,-91.71429,46.6, -,9.257098
33.25,8256.581,663.40,-80.66666,46.6, -,9.257098
33.30,8248.891,663.60,-80.66666,46.6, -,9.257098
33.35,8245.044,663.70,-84.33334,46.6, -,9.257098
33.40,8260.43,663.30,-66,46.6, -,9.257098
33.45,8279.672,662.80,-36.66667,46.6, -,9.257098
33.50,8287.372,662.60,-33,46.6, -,9.276546
33.55,8279.672,662.80,-44,46.6, -,9.276546
33.60,8275.821,662.90,-44,46.6, -,9.276546
33.65,8275.821,662.90,-33,46.6, -,9.276546
33.70,8275.821,662.90,-22,46.6, -,9.276546
33.75,8271.973,663.00,-18.33333,46.6, -,9.276546
33.80,8275.821,662.90,-14.66667,46.6, -,9.276546
33.85,8271.973,663.00,-25.66667,46.6, -,9.276546
33.90,8264.276,663.20,-25.66667,46.6, -,9.276546
33.95,8248.891,663.60,-33,46.6, -,9.276546
34.00,8233.511,664.00,-36.66667,46.6, -,9.276546
34.05,8237.354,663.90,-36.66667,46.6, -,9.276546
34.10,8245.044,663.70,-25.66667,46.6, -,9.276546
34.15,8271.973,663.00,0,46.6, -,9.276546
34.20,8283.521,662.70,14.66667,46.6, -,9.276546
34.25,8295.072,662.40,29.33333,46.6, -,9.276546
34.30,8306.63,662.10,47.66667,46.6, -,9.276546
34.35,8306.63,662.10,55,46.6, -,9.276546
34.40,8318.19,661.80,69.66666,46.6, -,9.276546
34.45,8295.072,662.40,33,46.6, -,9.276546
34.50,8283.521,662.70,3.666667,46.6, -,9.276546
34.55,8256.581,663.40,-29.33333,46.6, -,9.257098
34.60,8225.823,664.20,-51.28571,46.6, -,9.257098
34.65,8214.297,664.50,-58.61905,46.6, -,9.257098
34.70,8187.417,665.20,-84.2381,46.6, -,9.257098
34.75,8149.058,666.20,-120.7619,46.6, -,9.257098
34.80,8129.895,666.70,-135.3333,46.6, -,9.257098
34.85,8118.404,667.00,-149.9524,46.6, -,9.257098
34.90,8114.575,667.10,-149.9524,46.6, -,9.257098
34.95,8114.575,667.10,-142.619,46.6, -,9.257098
35.00,8118.404,667.00,-124.2857,46.6, -,9.257098
35.05,8129.895,666.70,-98.66666,46.6, -,9.257098
35.10,8152.893,666.10,-80.42857,46.6, -,9.257098
35.15,8168.231,665.70,-73.14286,46.6, -,9.257098
35.20,8168.231,665.70,-98.80952,46.6, -,9.257098
35.25,8152.893,666.10,-124.4286,46.6, -,9.257098
35.30,8156.726,666.00,-131.7619,46.6, -,9.257098
35.35,8133.728,666.60,-164.6667,46.6, -,9.257098
35.40,8095.434,667.60,-201.1429,46.6, -,9.257098
35.45,8091.605,667.70,-215.8095,46.6, -,9.257098
35.50,8080.128,668.00,-204.7619,46.5, -,9.257098
35.55,8061.008,668.50,-211.9524,46.5, -,9.257098
35.60,8057.186,668.60,-189.9048,46.5, -,9.257098
35.65,8053.362,668.70,-164.2381,46.5, -,9.257098
35.70,8057.186,668.60,-149.619,46.5, -,9.257098
35.75,8061.008,668.50,-120.381,46.5, -,9.257098
35.80,8080.128,668.00,-65.66666,46.5, -,9.257098
35.85,8083.953,667.90,-43.80952,46.5, -,9.257098
35.90,8083.953,667.90,-32.85714,46.5, -,9.257098
35.95,8091.605,667.70,-21.90476,46.5, -,9.257098
36.00,8091.605,667.70,-21.90476,46.5, -,9.257098
36.05,8091.605,667.70,-25.57143,46.5, -,9.257098
36.10,8087.78,667.80,-40.19048,46.5, -,9.257098
36.15,8091.605,667.70,-58.42857,46.5, -,9.257098
36.20,8080.128,668.00,-84,46.5, -,9.257098
36.25,8106.917,667.30,-58.47619,46.5, -,9.257098
36.30,8103.087,667.40,-47.52381,46.5, -,9.257098
36.35,8030.439,669.30,-120.381,46.5, -,9.257098
36.40,7969.39,670.90,-156.619,46.5, -,9.257098
36.45,7938.91,671.70,-149.1905,46.5, -,9.257098
36.50,7950.336,671.40,-134.619,46.5, -,9.257098
36.55,7977.015,670.70,-98.2381,46.5, -,9.257098
36.60,7996.084,670.20,-61.90476,46.5, -,9.257098
36.65,8026.619,669.40,-29.19048,46.5, -,9.257098
36.70,8030.439,669.30,-21.95238,46.5, -,9.257098
36.75,8034.258,669.20,-21.95238,46.5, -,9.257098
36.80,8041.899,669.00,-18.28572,46.5, -,9.257098
36.85,8030.439,669.30,-47.38095,46.5, -,9.257098
36.90,8018.984,669.60,-61.90476,46.5, -,9.257098
36.95,8015.166,669.70,-65.52381,46.5, -,9.257098
37.00,8018.984,669.60,-69.19048,46.5, -,9.257098
37.05,8003.716,670.00,-83.71429,46.5, -,9.257098
37.10,7973.203,670.80,-112.7619,46.5, -,9.257098
37.15,7938.91,671.70,-141.7619,46.5, -,9.257098
37.20,7916.07,672.30,-167.1905,46.5, -,9.257098
37.25,7916.07,672.30,-156.2381,46.5, -,9.257098
37.30,7912.263,672.40,-185.381,46.5, -,9.257098
37.35,7931.294,671.90,-163.5714,46.5, -,9.257098
37.40,7957.957,671.20,-69,46.5, -,9.257098
37.45,7977.015,670.70,7.285714,46.5, -,9.257098
37.50,7980.829,670.60,39.95238,46.4, -,9.257098
37.55,7999.901,670.10,47.19048,46.4, -,9.257098
37.60,7973.203,670.80,-3.666667,46.4, -,9.257098
37.65,7893.244,672.90,-97.95238,46.4, -,9.257098
37.70,7840.053,674.30,-177.7143,46.4, -,9.257098
37.75,7824.871,674.70,-195.8095,46.4, -,9.257098
37.80,7855.24,673.90,-170.5238,46.4, -,9.257098
37.85,7908.459,672.50,-127.1429,46.4, -,9.257098
37.90,7954.147,671.30,-72.71429,46.4, -,9.257098
37.95,7938.91,671.70,-76.33334,46.4, -,9.257098
38.00,7912.263,672.40,-98.09524,46.4, -,9.257098
38.05,7931.294,671.90,-83.57143,46.4, -,9.257098
38.10,7919.875,672.20,-79.90476,46.4, -,9.257098
38.15,7908.459,672.50,-61.71429,46.4, -,9.257098
38.20,7897.048,672.80,-39.90476,46.4, -,9.257098
38.25,7889.443,673.00,-25.38095,46.4, -,9.257098
38.30,7878.039,673.30,-36.23809,46.4, -,9.257098
38.35,7855.24,673.90,-54.33333,46.4, -,9.257098
38.40,7843.848,674.20,-83.33334,46.4, -,9.257098
38.45,7843.848,674.20,-108.7143,46.4, -,9.257098
38.50,7836.255,674.40,-134.0952,46.4, -,9.257098
38.55,7836.255,674.40,-137.7143,46.4, -,9.257098
38.60,7840.053,674.30,-152.2381,46.4, -,9.257098
38.65,7855.24,673.90,-112.3333,46.4, -,9.257098
38.70,7847.647,674.10,-43.42857,46.4, -,9.257098
38.75,7847.647,674.10,7.238095,46.4, -,9.257098
38.80,7874.236,673.40,47.04762,46.4, -,9.257098
38.85,7897.048,672.80,39.85714,46.4, -,9.257098
38.90,7893.244,672.90,-14.42857,46.4, -,9.257098
38.95,7851.443,674.00,-97.7619,46.4, -,9.257098
39.00,7802.113,675.30,-130.2381,46.4, -,9.257098
39.05,7760.43,676.40,-144.5714,46.4, -,9.257098
39.10,7730.151,677.20,-191.5714,46.4, -,9.257098
39.15,7707.461,677.80,-202.3333,46.4, -,9.257098
39.20,7692.342,678.20,-205.8571,46.4, -,9.257098
39.25,7688.565,678.30,-198.619,46.4, -,9.257098
39.30,7688.565,678.30,-191.381,46.4, -,9.257098
39.35,7688.565,678.30,-180.5238,46.4, -,9.257098
39.40,7692.342,678.20,-155.1905,46.4, -,9.257098
39.45,7688.565,678.30,-147.9524,46.4, -,9.257098
39.50,7684.786,678.40,-151.5714,46.4, -,9.276546
39.55,7684.786,678.40,-144.3333,46.4, -,9.276546
39.60,7688.565,678.30,-140.7143,46.4, -,9.276546
39.65,7696.123,678.10,-137.1429,46.4, -,9.276546
39.70,7703.68,677.90,-144.4286,46.4, -,9.276546
39.75,7715.023,677.60,-126.381,46.4, -,9.276546
39.80,7741.501,676.90,-101.1429,46.4, -,9.276546
39.85,7764.218,676.30,-104.8571,46.4, -,9.276546
39.90,7771.794,676.10,-119.3333,46.4, -,9.276546
39.95,7768.004,676.20,-119.3333,46.4, -,9.276546
40.00,7775.581,676.00,-72.28571,46.4, -,9.276546
40.05,7775.581,676.00,-25.28572,46.4, -,9.276546
40.10,7764.218,676.30,3.619048,46.4, -,9.276546
40.15,7745.288,676.80,14.42857,46.4, -,9.276546
40.20,7718.804,677.50,10.80952,46.4, -,9.276546
40.25,7684.786,678.40,-7.190476,46.4, -,9.276546
40.30,7673.455,678.70,-14.38095,46.4, -,9.276546
40.35,7654.579,679.20,-32.38095,46.4, -,9.276546
40.40,7635.714,679.70,-50.33333,46.4, -,9.276546
40.45,7624.401,680.00,-64.71429,46.4, -,9.276546
40.50,7624.401,680.00,-61.09524,46.4, -,9.276546
40.55,7616.86,680.20,-64.66666,46.3, -,9.257098
40.60,7616.86,680.20,-64.66666,46.3, -,9.257098
40.65,7620.631,680.10,-64.71429,46.3, -,9.257098
40.70,7631.943,679.80,-61.14286,46.3, -,9.257098
40.75,7643.259,679.50,-57.57143,46.3, -,9.257098
40.80,7658.354,679.10,-54,46.3, -,9.257098
40.85,7662.128,679.00,-75.66666,46.3, -,9.257098
40.90,7662.128,679.00,-97.28571,46.3, -,9.257098
40.95,7654.579,679.20,-111.7143,46.3, -,9.257098
41.00,7647.031,679.40,-115.2857,46.3, -,9.257098
41.05,7639.487,679.60,-129.7143,46.3, -,9.257098
41.10,7628.17,679.90,-140.4762,46.3, -,9.257098
41.15,7635.714,679.70,-122.4762,46.3, -,9.257098
41.20,7631.943,679.80,-108,46.3, -,9.257098
41.25,7631.943,679.80,-82.7619,46.3, -,9.257098
41.30,7639.487,679.60,-43.19048,46.3, -,9.257098
41.35,7635.714,679.70,-35.95238,46.3, -,9.257098
41.40,7635.714,679.70,-17.95238,46.3, -,9.257098
41.45,7665.902,678.90,28.76191,46.3, -,9.257098
41.50,7665.902,678.90,39.52381,46.3, -,9.276546
41.55,7639.487,679.60,14.38095,46.3, -,9.276546
41.60,7616.86,680.20,0,46.3, -,9.276546
41.65,7590.483,680.90,-25.14286,46.3, -,9.276546
41.70,7560.367,681.70,-57.38095,46.3, -,9.276546
41.75,7530.278,682.50,-96.80952,46.3, -,9.276546
41.80,7503.974,683.20,-132.619,46.3, -,9.276546
41.85,7477.69,683.90,-172.0476,46.3, -,9.276546
41.90,7458.931,684.40,-193.4762,46.3, -,9.276546
41.95,7443.932,684.80,-207.7619,46.3, -,9.276546
42.00,7432.688,685.10,-211.2857,46.3, -,9.276546
42.05,7425.192,685.30,-211.2381,46.3, -,9.276546
42.10,7421.444,685.40,-207.619,46.3, -,9.276546
42.15,7417.699,685.50,-200.4286,46.3, -,9.276546
42.20,7410.208,685.70,-214.7619,46.3, -,9.276546
42.25,7410.208,685.70,-211.1905,46.3, -,9.276546
42.30,7398.975,686.00,-221.9048,46.3, -,9.276546
42.35,7391.488,686.20,-236.2381,46.3, -,9.276546
42.40,7391.488,686.20,-232.6667,46.3, -,9.276546
42.45,7387.746,686.30,-236.2381,46.3, -,9.276546
42.50,7384.002,686.40,-268.5714,46.3, -,9.276546
42.55,7380.261,686.50,-272.1429,46.2, -,9.257098
42.60,7376.521,686.60,-250.5714,46.2, -,9.257098
42.65,7380.261,686.50,-225.4286,46.2, -,9.257098
42.70,7380.261,686.50,-200.2857,46.2, -,9.257098
42.75,7380.261,686.50,-171.619,46.2, -,9.257098
42.80,7380.261,686.50,-142.9524,46.2, -,9.257098
42.85,7376.521,686.60,-121.4762,46.2, -,9.257098
42.90,7369.039,686.80,-103.5714,46.2, -,9.257098
42.95,7361.559,687.00,-92.85714,46.2, -,9.257098
43.00,7357.821,687.10,-82.14286,46.2, -,9.257098
43.05,7350.343,687.30,-78.57143,46.2, -,9.257098
43.10,7346.604,687.40,-75,46.2, -,9.257098
43.15,7342.868,687.50,-75,46.2, -,9.257098
43.20,7331.659,687.80,-82.09524,46.2, -,9.257098
43.25,7324.188,688.00,-82.04762,46.2, -,9.257098
43.30,7320.454,688.10,-85.61905,46.2, -,9.257098
43.35,7320.454,688.10,-74.90476,46.2, -,9.257098
43.40,7316.718,688.20,-71.33334,46.2, -,9.257098
43.45,7320.454,688.10,-67.7619,46.2, -,9.257098
43.50,7327.922,687.90,-57.09524,46.2, -,9.276546
43.55,7335.394,687.70,-46.42857,46.2, -,9.276546
43.60,7350.343,687.30,-28.61905,46.2, -,9.276546
43.65,7376.521,686.60,-0.0952381,46.2, -,9.276546
43.70,7402.718,685.90,21.28572,46.2, -,9.276546
43.75,7428.938,685.20,46.23809,46.2, -,9.276546
43.80,7455.181,684.50,71.2381,46.2, -,9.276546
43.85,7477.69,683.90,92.66666,46.2, -,9.276546
43.90,7485.198,683.70,103.381,46.2, -,9.276546
43.95,7481.445,683.80,106.9524,46.2, -,9.276546
44.00,7458.931,684.40,92.66666,46.2, -,9.276546
44.05,7436.435,685.00,74.80952,46.2, -,9.276546
44.10,7432.688,685.10,78.38095,46.2, -,9.276546
44.15,7425.192,685.30,74.80952,46.2, -,9.276546
44.20,7417.699,685.50,71.2381,46.2, -,9.276546
44.25,7413.954,685.60,78.33334,46.2, -,9.276546
44.30,7417.699,685.50,89,46.2, -,9.276546
44.35,7421.444,685.40,96.14286,46.2, -,9.276546
44.40,7410.208,685.70,85.42857,46.2, -,9.276546
44.45,7402.718,685.90,81.85714,46.2, -,9.276546
44.50,7402.718,685.90,78.28571,46.2, -,9.276546
44.55,7410.208,685.70,78.33334,46.2, -,9.276546
44.60,7406.463,685.80,67.66666,46.2, -,9.276546
44.65,7395.232,686.10,42.71429,46.2, -,9.276546
44.70,7376.521,686.60,-0.04761905,46.2, -,9.276546
44.75,7350.343,687.30,-49.95238,46.2, -,9.276546
44.80,7316.718,688.20,-106.9524,46.2, -,9.276546
44.85,7264.485,689.60,-181.7143,46.2, -,9.276546
44.90,7216.057,690.90,-249.2857,46.2, -,9.276546
44.95,7182.576,691.80,-288.3333,46.2, -,9.276546
45.00,7175.14,692.00,-291.8571,46.2, -,9.276546
45.05,7208.615,691.10,-238.5238,46.2, -,9.276546
45.10,7238.4,690.30,-188.7143,46.2, -,9.276546
45.15,7264.485,689.60,-160.2857,46.2, -,9.276546
45.20,7279.399,689.20,-138.9524,46.2, -,9.276546
45.25,7290.59,688.90,-121.1429,46.2, -,9.276546
45.30,7290.59,688.90,-117.5714,46.2, -,9.276546
45.35,7298.053,688.70,-114.0476,46.2, -,9.276546
45.40,7305.518,688.50,-110.5238,46.2, -,9.276546
45.45,7294.322,688.80,-110.4762,46.2, -,9.276546
45.50,7271.94,689.40,-124.6667,46, -,9.276546
45.55,7249.576,690.00,-145.9524,46, -,9.276546
45.60,7219.781,690.80,-181.4762,46, -,9.276546
45.65,7201.173,691.30,-195.619,46, -,9.276546
45.70,7193.732,691.50,-192,46, -,9.276546
45.75,7190.014,691.60,-177.7143,46, -,9.276546
45.80,7186.293,691.70,-156.2857,46, -,9.276546
45.85,7190.014,691.60,-120.7143,46, -,9.276546
45.90,7182.576,691.80,-78.04762,46, -,9.276546
45.95,7182.576,691.80,-31.90476,46, -,9.276546
46.00,7186.293,691.70,3.523809,46, -,9.276546
46.05,7190.014,691.60,14.14286,46, -,9.276546
46.10,7186.293,691.70,-21.28572,46, -,9.276546
46.15,7182.576,691.80,-53.19048,46, -,9.276546
46.20,7186.293,691.70,-74.52381,46, -,9.276546
46.25,7190.014,691.60,-85.19048,46, -,9.276546
46.30,7186.293,691.70,-99.38095,46, -,9.276546
46.35,7193.732,691.50,-92.28571,46, -,9.276546
46.40,7182.576,691.80,-110,46, -,9.276546
46.45,7216.057,690.90,-85.19048,46, -,9.276546
46.50,7245.851,690.10,-46.14286,46, -,9.276546
46.55,7249.576,690.00,-21.23809,46, -,9.295994
46.60,7212.336,691.00,-35.42857,46, -,9.295994
46.65,7163.989,692.30,-53.09524,46, -,9.295994
46.70,7115.716,693.60,-81.33334,46, -,9.295994
46.75,7067.515,694.90,-120.1429,46, -,9.295994
46.80,7026.788,696.00,-155.4286,46, -,9.295994
46.85,7004.595,696.60,-173.0476,46, -,9.295994
46.90,6986.113,697.10,-194.1905,46, -,9.295994
46.95,6986.113,697.10,-187.0952,46, -,9.295994
47.00,6993.502,696.90,-180.0476,46, -,9.295994
47.05,7000.896,696.70,-176.5238,46, -,9.295994
47.10,7004.595,696.60,-176.5238,46, -,9.295994
47.15,7004.595,696.60,-173,46, -,9.295994
47.20,7000.896,696.70,-173,46, -,9.295994
47.25,6986.113,697.10,-190.619,46, -,9.295994
47.30,6978.722,697.30,-201.1905,46, -,9.295994
47.35,6978.722,697.30,-197.6667,46, -,9.295994
47.40,6982.416,697.20,-201.2381,46, -,9.295994
47.45,6978.722,697.30,-194.1429,46, -,9.295994
47.50,6971.333,697.50,-233.0952,46, -,9.257098
47.55,6956.561,697.90,-275.5238,46, -,9.257098
47.60,6945.487,698.20,-289.619,46, -,9.257098
47.65,6945.487,698.20,-254.1429,46, -,9.257098
47.70,6945.487,698.20,-208.0952,46, -,9.257098
47.75,6938.106,698.40,-169.1905,46, -,9.257098
47.80,6930.729,698.60,-130.3333,46, -,9.257098
47.85,6923.352,698.80,-98.57143,46, -,9.257098
47.90,6915.976,699.00,-84.47619,46, -,9.257098
47.95,6908.602,699.20,-73.85714,46, -,9.257098
48.00,6901.229,699.40,-80.85714,46, -,9.257098
48.05,6893.861,699.60,-94.90476,46, -,9.257098
48.10,6890.175,699.70,-105.4762,46, -,9.257098
48.15,6890.175,699.70,-109,46, -,9.257098
48.20,6893.861,699.60,-105.4762,46, -,9.257098
48.25,6893.861,699.60,-101.9524,46, -,9.257098
48.30,6901.229,699.40,-80.85714,46, -,9.257098
48.35,6908.602,699.20,-66.80952,46, -,9.257098
