Cycle,Time,Temp_C,Press_hPa,Alt_m,humidity,MaxAlt_m,AccelX,AccelY,AccelZ,gyroX,gyroY,gyroZ,EulerX,EulerY,EulerZ,Stage,GPS_Lat,GPS_Lon,GPS_Valid,GPS_Sats,KF_Alt,KF_Vel,KF_Acc,KF_P_Alt,KF_P_Vel,KF_P_Acc,KF_Likelihood,KF_LogLikelihood,KF_RejectThresh,KF_Interval,KF_Iter
23283,2126.203,50.27,908.97,5.561,19.506,7.756,0.000,-0.300,0.050,0.062,0.312,0.187,350.81,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
23284,2126.254,50.27,908.97,5.561,19.506,7.756,0.030,-0.290,0.030,-0.062,0.312,0.000,350.81,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
23285,2126.304,50.27,908.93,5.959,19.507,7.756,0.060,-0.270,0.020,0.062,0.437,-0.062,350.81,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
23286,2126.357,50.27,908.93,5.959,19.507,7.756,0.030,-0.300,-0.010,0.125,0.062,0.000,350.81,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
23287,2126.410,50.27,908.95,5.743,19.519,7.756,0.000,-0.290,0.010,-0.062,-0.250,0.000,350.81,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
23288,2126.461,50.27,908.95,5.743,19.519,7.756,-0.010,-0.280,0.040,0.000,0.000,0.062,350.81,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
23289,2126.515,50.27,908.96,5.628,19.471,7.756,-0.030,-0.280,0.050,-0.062,0.187,0.000,350.81,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
23290,2126.565,50.27,908.96,5.628,19.471,7.756,-0.010,-0.290,0.050,-0.062,0.625,0.000,350.81,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
23291,2126.615,50.27,908.94,5.795,19.518,7.756,0.000,-0.310,0.050,0.125,0.500,0.125,350.81,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
23292,2127.079,50.20,908.89,6.316,19.516,7.756,0.010,-0.300,0.070,-0.125,-0.187,-0.062,350.75,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
23293,2127.130,50.27,908.98,5.492,19.554,7.756,-0.020,-0.280,0.060,0.062,-0.125,-0.062,350.75,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
23294,2127.212,50.27,908.98,5.477,19.565,7.756,0.000,-0.280,0.030,0.000,-0.312,0.125,350.75,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
23295,2127.262,50.27,908.98,5.477,19.565,7.756,-0.020,-0.310,0.030,0.062,-0.437,-0.062,350.75,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
23296,2127.314,50.27,908.97,5.527,19.519,7.756,0.000,-0.300,0.020,0.125,-0.312,0.125,350.75,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
